"","DateRep","Cases","Deaths","Country"
"5901",2020-02-08,0,0,"Egypt"
"5902",2020-02-09,0,0,"Egypt"
"5903",2020-02-10,0,0,"Egypt"
"5904",2020-02-11,0,0,"Egypt"
"5905",2020-02-12,0,0,"Egypt"
"5906",2020-02-13,0,0,"Egypt"
"5907",2020-02-14,1,0,"Egypt"
"5908",2020-02-15,0,0,"Egypt"
"5909",2020-02-16,0,0,"Egypt"
"5910",2020-02-17,0,0,"Egypt"
"5911",2020-02-18,0,0,"Egypt"
"5912",2020-02-19,0,0,"Egypt"
"5913",2020-02-20,0,0,"Egypt"
"5914",2020-02-21,0,0,"Egypt"
"5915",2020-02-22,0,0,"Egypt"
"5916",2020-02-23,0,0,"Egypt"
"5917",2020-02-24,0,0,"Egypt"
"5918",2020-02-25,0,0,"Egypt"
"5919",2020-02-26,0,0,"Egypt"
"5920",2020-02-27,0,0,"Egypt"
"5921",2020-02-28,0,0,"Egypt"
"5922",2020-02-29,0,0,"Egypt"
"5923",2020-03-01,1,0,"Egypt"
"5924",2020-03-02,0,0,"Egypt"
"5925",2020-03-03,0,0,"Egypt"
"5926",2020-03-04,0,0,"Egypt"
"5927",2020-03-05,1,0,"Egypt"
"5928",2020-03-06,12,0,"Egypt"
"5929",2020-03-07,0,0,"Egypt"
"5930",2020-03-08,34,1,"Egypt"
"5931",2020-03-09,6,0,"Egypt"
"5932",2020-03-10,4,0,"Egypt"
"5933",2020-03-11,1,0,"Egypt"
"5934",2020-03-12,7,0,"Egypt"
"5935",2020-03-13,13,1,"Egypt"
"5936",2020-03-14,29,0,"Egypt"
"5937",2020-03-15,1,0,"Egypt"
"5938",2020-03-16,40,0,"Egypt"
"5939",2020-03-17,46,2,"Egypt"
"5940",2020-03-18,0,2,"Egypt"
"5941",2020-03-19,60,0,"Egypt"
"5942",2020-03-20,29,2,"Egypt"
"5943",2020-03-21,9,2,"Egypt"
"5944",2020-03-22,33,4,"Egypt"
"5945",2020-03-23,39,5,"Egypt"
"5946",2020-03-24,36,1,"Egypt"
"5947",2020-03-25,54,1,"Egypt"
"5948",2020-03-26,39,3,"Egypt"
"5949",2020-03-27,41,6,"Egypt"
"5950",2020-03-28,40,6,"Egypt"
"5951",2020-03-29,33,4,"Egypt"
"5952",2020-03-30,47,1,"Egypt"
"5953",2020-03-31,54,5,"Egypt"
"5954",2020-04-01,69,6,"Egypt"
"5955",2020-04-02,86,6,"Egypt"
"5956",2020-04-03,120,8,"Egypt"
"5957",2020-04-04,85,5,"Egypt"
"5958",2020-04-05,103,7,"Egypt"
"5959",2020-04-06,149,7,"Egypt"
"5960",2020-04-07,128,9,"Egypt"
"5961",2020-04-08,110,9,"Egypt"
"5962",2020-04-09,139,15,"Egypt"
"5963",2020-04-10,95,17,"Egypt"
"5964",2020-04-11,145,11,"Egypt"
"5965",2020-04-12,126,13,"Egypt"
"5966",2020-04-13,125,5,"Egypt"
"5967",2020-04-14,160,14,"Egypt"
"5968",2020-04-15,155,5,"Egypt"
"5969",2020-04-16,168,13,"Egypt"
"5970",2020-04-17,171,9,"Egypt"
"5971",2020-04-18,188,19,"Egypt"
"5972",2020-04-19,112,15,"Egypt"
"5973",2020-04-20,189,11,"Egypt"
"5974",2020-04-21,157,14,"Egypt"
"5975",2020-04-22,169,12,"Egypt"
"5976",2020-04-23,232,11,"Egypt"
"5977",2020-04-24,201,7,"Egypt"
"5978",2020-04-25,227,13,"Egypt"
"5979",2020-04-26,215,10,"Egypt"
"5980",2020-04-27,248,20,"Egypt"
"5981",2020-04-28,260,22,"Egypt"
"5982",2020-04-29,226,21,"Egypt"
"5983",2020-04-30,269,12,"Egypt"
"5984",2020-05-01,358,14,"Egypt"
"5985",2020-05-02,298,9,"Egypt"
"5986",2020-05-03,272,14,"Egypt"
"5987",2020-05-04,348,7,"Egypt"
"5988",2020-05-05,388,16,"Egypt"
"5989",2020-05-06,387,17,"Egypt"
"5990",2020-05-07,393,13,"Egypt"
"5991",2020-05-08,495,21,"Egypt"
"5992",2020-05-09,488,11,"Egypt"
"5993",2020-05-10,436,11,"Egypt"
"5994",2020-05-11,346,8,"Egypt"
"5995",2020-01-22,0,0,"El Salvador"
"5996",2020-01-23,0,0,"El Salvador"
"5997",2020-01-24,0,0,"El Salvador"
"5998",2020-01-25,0,0,"El Salvador"
"5999",2020-01-26,0,0,"El Salvador"
"6000",2020-01-27,0,0,"El Salvador"
"6001",2020-01-28,0,0,"El Salvador"
"6002",2020-01-29,0,0,"El Salvador"
"6003",2020-01-30,0,0,"El Salvador"
"6004",2020-01-31,0,0,"El Salvador"
"6005",2020-02-01,0,0,"El Salvador"
"6006",2020-02-02,0,0,"El Salvador"
"6007",2020-02-03,0,0,"El Salvador"
"6008",2020-02-04,0,0,"El Salvador"
"6009",2020-02-05,0,0,"El Salvador"
"6010",2020-02-06,0,0,"El Salvador"
"6011",2020-02-07,0,0,"El Salvador"
"6012",2020-02-08,0,0,"El Salvador"
"6013",2020-02-09,0,0,"El Salvador"
"6014",2020-02-10,0,0,"El Salvador"
"6015",2020-02-11,0,0,"El Salvador"
"6016",2020-02-12,0,0,"El Salvador"
"6017",2020-02-13,0,0,"El Salvador"
"6018",2020-02-14,0,0,"El Salvador"
"6019",2020-02-15,0,0,"El Salvador"
"6020",2020-02-16,0,0,"El Salvador"
"6021",2020-02-17,0,0,"El Salvador"
"6022",2020-02-18,0,0,"El Salvador"
"6023",2020-02-19,0,0,"El Salvador"
"6024",2020-02-20,0,0,"El Salvador"
"6025",2020-02-21,0,0,"El Salvador"
"6026",2020-02-22,0,0,"El Salvador"
"6027",2020-02-23,0,0,"El Salvador"
"6028",2020-02-24,0,0,"El Salvador"
"6029",2020-02-25,0,0,"El Salvador"
"6030",2020-02-26,0,0,"El Salvador"
"6031",2020-02-27,0,0,"El Salvador"
"6032",2020-02-28,0,0,"El Salvador"
"6033",2020-02-29,0,0,"El Salvador"
"6034",2020-03-01,0,0,"El Salvador"
"6035",2020-03-02,0,0,"El Salvador"
"6036",2020-03-03,0,0,"El Salvador"
"6037",2020-03-04,0,0,"El Salvador"
"6038",2020-03-05,0,0,"El Salvador"
"6039",2020-03-06,0,0,"El Salvador"
"6040",2020-03-07,0,0,"El Salvador"
"6041",2020-03-08,0,0,"El Salvador"
"6042",2020-03-09,0,0,"El Salvador"
"6043",2020-03-10,0,0,"El Salvador"
"6044",2020-03-11,0,0,"El Salvador"
"6045",2020-03-12,0,0,"El Salvador"
"6046",2020-03-13,0,0,"El Salvador"
"6047",2020-03-14,0,0,"El Salvador"
"6048",2020-03-15,0,0,"El Salvador"
"6049",2020-03-16,0,0,"El Salvador"
"6050",2020-03-17,0,0,"El Salvador"
"6051",2020-03-18,0,0,"El Salvador"
"6052",2020-03-19,1,0,"El Salvador"
"6053",2020-03-20,0,0,"El Salvador"
"6054",2020-03-21,2,0,"El Salvador"
"6055",2020-03-22,0,0,"El Salvador"
"6056",2020-03-23,0,0,"El Salvador"
"6057",2020-03-24,2,0,"El Salvador"
"6058",2020-03-25,4,0,"El Salvador"
"6059",2020-03-26,4,0,"El Salvador"
"6060",2020-03-27,0,0,"El Salvador"
"6061",2020-03-28,6,0,"El Salvador"
"6062",2020-03-29,5,0,"El Salvador"
"6063",2020-03-30,6,0,"El Salvador"
"6064",2020-03-31,2,1,"El Salvador"
"6065",2020-04-01,0,0,"El Salvador"
"6066",2020-04-02,9,1,"El Salvador"
"6067",2020-04-03,5,0,"El Salvador"
"6068",2020-04-04,10,1,"El Salvador"
"6069",2020-04-05,6,0,"El Salvador"
"6070",2020-04-06,7,1,"El Salvador"
"6071",2020-04-07,9,0,"El Salvador"
"6072",2020-04-08,15,1,"El Salvador"
"6073",2020-04-09,10,1,"El Salvador"
"6074",2020-04-10,14,0,"El Salvador"
"6075",2020-04-11,1,0,"El Salvador"
"6076",2020-04-12,7,0,"El Salvador"
"6077",2020-04-13,12,0,"El Salvador"
"6078",2020-04-14,12,0,"El Salvador"
"6079",2020-04-15,10,0,"El Salvador"
"6080",2020-04-16,5,0,"El Salvador"
"6081",2020-04-17,13,1,"El Salvador"
"6082",2020-04-18,13,0,"El Salvador"
"6083",2020-04-19,11,0,"El Salvador"
"6084",2020-04-20,17,0,"El Salvador"
"6085",2020-04-21,7,0,"El Salvador"
"6086",2020-04-22,12,0,"El Salvador"
"6087",2020-04-23,13,1,"El Salvador"
"6088",2020-04-24,24,0,"El Salvador"
"6089",2020-04-25,0,0,"El Salvador"
"6090",2020-04-26,24,0,"El Salvador"
"6091",2020-04-27,25,0,"El Salvador"
"6092",2020-04-28,22,0,"El Salvador"
"6093",2020-04-29,32,1,"El Salvador"
"6094",2020-04-30,18,1,"El Salvador"
"6095",2020-05-01,29,0,"El Salvador"
"6096",2020-05-02,22,1,"El Salvador"
"6097",2020-05-03,44,0,"El Salvador"
"6098",2020-05-04,65,2,"El Salvador"
"6099",2020-05-05,32,1,"El Salvador"
"6100",2020-05-06,46,1,"El Salvador"
"6101",2020-05-07,62,0,"El Salvador"
"6102",2020-05-08,47,1,"El Salvador"
"6103",2020-05-09,42,1,"El Salvador"
"6104",2020-05-10,105,0,"El Salvador"
"6105",2020-05-11,69,1,"El Salvador"
"6106",2020-01-22,0,0,"Equatorial Guinea"
"6107",2020-01-23,0,0,"Equatorial Guinea"
"6108",2020-01-24,0,0,"Equatorial Guinea"
"6109",2020-01-25,0,0,"Equatorial Guinea"
"6110",2020-01-26,0,0,"Equatorial Guinea"
"6111",2020-01-27,0,0,"Equatorial Guinea"
"6112",2020-01-28,0,0,"Equatorial Guinea"
"6113",2020-01-29,0,0,"Equatorial Guinea"
"6114",2020-01-30,0,0,"Equatorial Guinea"
"6115",2020-01-31,0,0,"Equatorial Guinea"
"6116",2020-02-01,0,0,"Equatorial Guinea"
"6117",2020-02-02,0,0,"Equatorial Guinea"
"6118",2020-02-03,0,0,"Equatorial Guinea"
"6119",2020-02-04,0,0,"Equatorial Guinea"
"6120",2020-02-05,0,0,"Equatorial Guinea"
"6121",2020-02-06,0,0,"Equatorial Guinea"
"6122",2020-02-07,0,0,"Equatorial Guinea"
"6123",2020-02-08,0,0,"Equatorial Guinea"
"6124",2020-02-09,0,0,"Equatorial Guinea"
"6125",2020-02-10,0,0,"Equatorial Guinea"
"6126",2020-02-11,0,0,"Equatorial Guinea"
"6127",2020-02-12,0,0,"Equatorial Guinea"
"6128",2020-02-13,0,0,"Equatorial Guinea"
"6129",2020-02-14,0,0,"Equatorial Guinea"
"6130",2020-02-15,0,0,"Equatorial Guinea"
"6131",2020-02-16,0,0,"Equatorial Guinea"
"6132",2020-02-17,0,0,"Equatorial Guinea"
"6133",2020-02-18,0,0,"Equatorial Guinea"
"6134",2020-02-19,0,0,"Equatorial Guinea"
"6135",2020-02-20,0,0,"Equatorial Guinea"
"6136",2020-02-21,0,0,"Equatorial Guinea"
"6137",2020-02-22,0,0,"Equatorial Guinea"
"6138",2020-02-23,0,0,"Equatorial Guinea"
"6139",2020-02-24,0,0,"Equatorial Guinea"
"6140",2020-02-25,0,0,"Equatorial Guinea"
"6141",2020-02-26,0,0,"Equatorial Guinea"
"6142",2020-02-27,0,0,"Equatorial Guinea"
"6143",2020-02-28,0,0,"Equatorial Guinea"
"6144",2020-02-29,0,0,"Equatorial Guinea"
"6145",2020-03-01,0,0,"Equatorial Guinea"
"6146",2020-03-02,0,0,"Equatorial Guinea"
"6147",2020-03-03,0,0,"Equatorial Guinea"
"6148",2020-03-04,0,0,"Equatorial Guinea"
"6149",2020-03-05,0,0,"Equatorial Guinea"
"6150",2020-03-06,0,0,"Equatorial Guinea"
"6151",2020-03-07,0,0,"Equatorial Guinea"
"6152",2020-03-08,0,0,"Equatorial Guinea"
"6153",2020-03-09,0,0,"Equatorial Guinea"
"6154",2020-03-10,0,0,"Equatorial Guinea"
"6155",2020-03-11,0,0,"Equatorial Guinea"
"6156",2020-03-12,0,0,"Equatorial Guinea"
"6157",2020-03-13,0,0,"Equatorial Guinea"
"6158",2020-03-14,0,0,"Equatorial Guinea"
"6159",2020-03-15,1,0,"Equatorial Guinea"
"6160",2020-03-16,0,0,"Equatorial Guinea"
"6161",2020-03-17,0,0,"Equatorial Guinea"
"6162",2020-03-18,3,0,"Equatorial Guinea"
"6163",2020-03-19,2,0,"Equatorial Guinea"
"6164",2020-03-20,0,0,"Equatorial Guinea"
"6165",2020-03-21,0,0,"Equatorial Guinea"
"6166",2020-03-22,0,0,"Equatorial Guinea"
"6167",2020-03-23,3,0,"Equatorial Guinea"
"6168",2020-03-24,0,0,"Equatorial Guinea"
"6169",2020-03-25,0,0,"Equatorial Guinea"
"6170",2020-03-26,3,0,"Equatorial Guinea"
"6171",2020-03-27,0,0,"Equatorial Guinea"
"6172",2020-03-28,0,0,"Equatorial Guinea"
"6173",2020-03-29,0,0,"Equatorial Guinea"
"6174",2020-03-30,0,0,"Equatorial Guinea"
"6175",2020-03-31,0,0,"Equatorial Guinea"
"6176",2020-04-01,3,0,"Equatorial Guinea"
"6177",2020-04-02,0,0,"Equatorial Guinea"
"6178",2020-04-03,1,0,"Equatorial Guinea"
"6179",2020-04-04,0,0,"Equatorial Guinea"
"6180",2020-04-05,0,0,"Equatorial Guinea"
"6181",2020-04-06,0,0,"Equatorial Guinea"
"6182",2020-04-07,0,0,"Equatorial Guinea"
"6183",2020-04-08,2,0,"Equatorial Guinea"
"6184",2020-04-09,0,0,"Equatorial Guinea"
"6185",2020-04-10,0,0,"Equatorial Guinea"
"6186",2020-04-11,0,0,"Equatorial Guinea"
"6187",2020-04-12,3,0,"Equatorial Guinea"
"6188",2020-04-13,0,0,"Equatorial Guinea"
"6189",2020-04-14,20,0,"Equatorial Guinea"
"6190",2020-04-15,10,0,"Equatorial Guinea"
"6191",2020-04-16,0,0,"Equatorial Guinea"
"6192",2020-04-17,28,0,"Equatorial Guinea"
"6193",2020-04-18,0,0,"Equatorial Guinea"
"6194",2020-04-19,0,0,"Equatorial Guinea"
"6195",2020-04-20,0,0,"Equatorial Guinea"
"6196",2020-04-21,4,0,"Equatorial Guinea"
"6197",2020-04-22,1,1,"Equatorial Guinea"
"6198",2020-04-23,0,0,"Equatorial Guinea"
"6199",2020-04-24,130,0,"Equatorial Guinea"
"6200",2020-04-25,44,0,"Equatorial Guinea"
"6201",2020-04-26,0,0,"Equatorial Guinea"
"6202",2020-04-27,0,0,"Equatorial Guinea"
"6203",2020-04-28,57,0,"Equatorial Guinea"
"6204",2020-04-29,0,0,"Equatorial Guinea"
"6205",2020-04-30,0,0,"Equatorial Guinea"
"6206",2020-05-01,0,0,"Equatorial Guinea"
"6207",2020-05-02,0,0,"Equatorial Guinea"
"6208",2020-05-03,0,0,"Equatorial Guinea"
"6209",2020-05-04,0,2,"Equatorial Guinea"
"6210",2020-05-05,0,0,"Equatorial Guinea"
"6211",2020-05-06,124,1,"Equatorial Guinea"
"6212",2020-05-07,0,0,"Equatorial Guinea"
"6213",2020-05-08,0,0,"Equatorial Guinea"
"6214",2020-05-09,0,0,"Equatorial Guinea"
"6215",2020-05-10,0,0,"Equatorial Guinea"
"6216",2020-05-11,0,0,"Equatorial Guinea"
"6217",2020-01-22,0,0,"Eritrea"
"6218",2020-01-23,0,0,"Eritrea"
"6219",2020-01-24,0,0,"Eritrea"
"6220",2020-01-25,0,0,"Eritrea"
"6221",2020-01-26,0,0,"Eritrea"
"6222",2020-01-27,0,0,"Eritrea"
"6223",2020-01-28,0,0,"Eritrea"
"6224",2020-01-29,0,0,"Eritrea"
"6225",2020-01-30,0,0,"Eritrea"
"6226",2020-01-31,0,0,"Eritrea"
"6227",2020-02-01,0,0,"Eritrea"
"6228",2020-02-02,0,0,"Eritrea"
"6229",2020-02-03,0,0,"Eritrea"
"6230",2020-02-04,0,0,"Eritrea"
"6231",2020-02-05,0,0,"Eritrea"
"6232",2020-02-06,0,0,"Eritrea"
"6233",2020-02-07,0,0,"Eritrea"
"6234",2020-02-08,0,0,"Eritrea"
"6235",2020-02-09,0,0,"Eritrea"
"6236",2020-02-10,0,0,"Eritrea"
"6237",2020-02-11,0,0,"Eritrea"
"6238",2020-02-12,0,0,"Eritrea"
"6239",2020-02-13,0,0,"Eritrea"
"6240",2020-02-14,0,0,"Eritrea"
"6241",2020-02-15,0,0,"Eritrea"
"6242",2020-02-16,0,0,"Eritrea"
"6243",2020-02-17,0,0,"Eritrea"
"6244",2020-02-18,0,0,"Eritrea"
"6245",2020-02-19,0,0,"Eritrea"
"6246",2020-02-20,0,0,"Eritrea"
"6247",2020-02-21,0,0,"Eritrea"
"6248",2020-02-22,0,0,"Eritrea"
"6249",2020-02-23,0,0,"Eritrea"
"6250",2020-02-24,0,0,"Eritrea"
"6251",2020-02-25,0,0,"Eritrea"
"6252",2020-02-26,0,0,"Eritrea"
"6253",2020-02-27,0,0,"Eritrea"
"6254",2020-02-28,0,0,"Eritrea"
"6255",2020-02-29,0,0,"Eritrea"
"6256",2020-03-01,0,0,"Eritrea"
"6257",2020-03-02,0,0,"Eritrea"
"6258",2020-03-03,0,0,"Eritrea"
"6259",2020-03-04,0,0,"Eritrea"
"6260",2020-03-05,0,0,"Eritrea"
"6261",2020-03-06,0,0,"Eritrea"
"6262",2020-03-07,0,0,"Eritrea"
"6263",2020-03-08,0,0,"Eritrea"
"6264",2020-03-09,0,0,"Eritrea"
"6265",2020-03-10,0,0,"Eritrea"
"6266",2020-03-11,0,0,"Eritrea"
"6267",2020-03-12,0,0,"Eritrea"
"6268",2020-03-13,0,0,"Eritrea"
"6269",2020-03-14,0,0,"Eritrea"
"6270",2020-03-15,0,0,"Eritrea"
"6271",2020-03-16,0,0,"Eritrea"
"6272",2020-03-17,0,0,"Eritrea"
"6273",2020-03-18,0,0,"Eritrea"
"6274",2020-03-19,0,0,"Eritrea"
"6275",2020-03-20,0,0,"Eritrea"
"6276",2020-03-21,1,0,"Eritrea"
"6277",2020-03-22,0,0,"Eritrea"
"6278",2020-03-23,0,0,"Eritrea"
"6279",2020-03-24,0,0,"Eritrea"
"6280",2020-03-25,3,0,"Eritrea"
"6281",2020-03-26,2,0,"Eritrea"
"6282",2020-03-27,0,0,"Eritrea"
"6283",2020-03-28,0,0,"Eritrea"
"6284",2020-03-29,6,0,"Eritrea"
"6285",2020-03-30,0,0,"Eritrea"
"6286",2020-03-31,3,0,"Eritrea"
"6287",2020-04-01,0,0,"Eritrea"
"6288",2020-04-02,7,0,"Eritrea"
"6289",2020-04-03,0,0,"Eritrea"
"6290",2020-04-04,7,0,"Eritrea"
"6291",2020-04-05,0,0,"Eritrea"
"6292",2020-04-06,2,0,"Eritrea"
"6293",2020-04-07,0,0,"Eritrea"
"6294",2020-04-08,2,0,"Eritrea"
"6295",2020-04-09,0,0,"Eritrea"
"6296",2020-04-10,1,0,"Eritrea"
"6297",2020-04-11,0,0,"Eritrea"
"6298",2020-04-12,0,0,"Eritrea"
"6299",2020-04-13,0,0,"Eritrea"
"6300",2020-04-14,0,0,"Eritrea"
"6301",2020-04-15,1,0,"Eritrea"
"6302",2020-04-16,0,0,"Eritrea"
"6303",2020-04-17,0,0,"Eritrea"
"6304",2020-04-18,4,0,"Eritrea"
"6305",2020-04-19,0,0,"Eritrea"
"6306",2020-04-20,0,0,"Eritrea"
"6307",2020-04-21,0,0,"Eritrea"
"6308",2020-04-22,0,0,"Eritrea"
"6309",2020-04-23,0,0,"Eritrea"
"6310",2020-04-24,0,0,"Eritrea"
"6311",2020-04-25,0,0,"Eritrea"
"6312",2020-04-26,0,0,"Eritrea"
"6313",2020-04-27,0,0,"Eritrea"
"6314",2020-04-28,0,0,"Eritrea"
"6315",2020-04-29,0,0,"Eritrea"
"6316",2020-04-30,0,0,"Eritrea"
"6317",2020-05-01,0,0,"Eritrea"
"6318",2020-05-02,0,0,"Eritrea"
"6319",2020-05-03,0,0,"Eritrea"
"6320",2020-05-04,0,0,"Eritrea"
"6321",2020-05-05,0,0,"Eritrea"
"6322",2020-05-06,0,0,"Eritrea"
"6323",2020-05-07,0,0,"Eritrea"
"6324",2020-05-08,0,0,"Eritrea"
"6325",2020-05-09,0,0,"Eritrea"
"6326",2020-05-10,0,0,"Eritrea"
"6327",2020-05-11,0,0,"Eritrea"
"6328",2020-01-22,0,0,"Estonia"
"6329",2020-01-23,0,0,"Estonia"
"6330",2020-01-24,0,0,"Estonia"
"6331",2020-01-25,0,0,"Estonia"
"6332",2020-01-26,0,0,"Estonia"
"6333",2020-01-27,0,0,"Estonia"
"6334",2020-01-28,0,0,"Estonia"
"6335",2020-01-29,0,0,"Estonia"
"6336",2020-01-30,0,0,"Estonia"
"6337",2020-01-31,0,0,"Estonia"
"6338",2020-02-01,0,0,"Estonia"
"6339",2020-02-02,0,0,"Estonia"
"6340",2020-02-03,0,0,"Estonia"
"6341",2020-02-04,0,0,"Estonia"
"6342",2020-02-05,0,0,"Estonia"
"6343",2020-02-06,0,0,"Estonia"
"6344",2020-02-07,0,0,"Estonia"
"6345",2020-02-08,0,0,"Estonia"
"6346",2020-02-09,0,0,"Estonia"
"6347",2020-02-10,0,0,"Estonia"
"6348",2020-02-11,0,0,"Estonia"
"6349",2020-02-12,0,0,"Estonia"
"6350",2020-02-13,0,0,"Estonia"
"6351",2020-02-14,0,0,"Estonia"
"6352",2020-02-15,0,0,"Estonia"
"6353",2020-02-16,0,0,"Estonia"
"6354",2020-02-17,0,0,"Estonia"
"6355",2020-02-18,0,0,"Estonia"
"6356",2020-02-19,0,0,"Estonia"
"6357",2020-02-20,0,0,"Estonia"
"6358",2020-02-21,0,0,"Estonia"
"6359",2020-02-22,0,0,"Estonia"
"6360",2020-02-23,0,0,"Estonia"
"6361",2020-02-24,0,0,"Estonia"
"6362",2020-02-25,0,0,"Estonia"
"6363",2020-02-26,0,0,"Estonia"
"6364",2020-02-27,1,0,"Estonia"
"6365",2020-02-28,0,0,"Estonia"
"6366",2020-02-29,0,0,"Estonia"
"6367",2020-03-01,0,0,"Estonia"
"6368",2020-03-02,0,0,"Estonia"
"6369",2020-03-03,1,0,"Estonia"
"6370",2020-03-04,0,0,"Estonia"
"6371",2020-03-05,1,0,"Estonia"
"6372",2020-03-06,7,0,"Estonia"
"6373",2020-03-07,0,0,"Estonia"
"6374",2020-03-08,0,0,"Estonia"
"6375",2020-03-09,0,0,"Estonia"
"6376",2020-03-10,2,0,"Estonia"
"6377",2020-03-11,4,0,"Estonia"
"6378",2020-03-12,0,0,"Estonia"
"6379",2020-03-13,63,0,"Estonia"
"6380",2020-03-14,36,0,"Estonia"
"6381",2020-03-15,56,0,"Estonia"
"6382",2020-03-16,34,0,"Estonia"
"6383",2020-03-17,20,0,"Estonia"
"6384",2020-03-18,33,0,"Estonia"
"6385",2020-03-19,9,0,"Estonia"
"6386",2020-03-20,16,0,"Estonia"
"6387",2020-03-21,23,0,"Estonia"
"6388",2020-03-22,20,0,"Estonia"
"6389",2020-03-23,26,0,"Estonia"
"6390",2020-03-24,17,0,"Estonia"
"6391",2020-03-25,35,1,"Estonia"
"6392",2020-03-26,134,0,"Estonia"
"6393",2020-03-27,37,0,"Estonia"
"6394",2020-03-28,70,0,"Estonia"
"6395",2020-03-29,34,2,"Estonia"
"6396",2020-03-30,36,0,"Estonia"
"6397",2020-03-31,30,1,"Estonia"
"6398",2020-04-01,34,1,"Estonia"
"6399",2020-04-02,79,6,"Estonia"
"6400",2020-04-03,103,1,"Estonia"
"6401",2020-04-04,78,1,"Estonia"
"6402",2020-04-05,58,2,"Estonia"
"6403",2020-04-06,11,4,"Estonia"
"6404",2020-04-07,41,2,"Estonia"
"6405",2020-04-08,36,3,"Estonia"
"6406",2020-04-09,22,0,"Estonia"
"6407",2020-04-10,51,0,"Estonia"
"6408",2020-04-11,46,0,"Estonia"
"6409",2020-04-12,5,1,"Estonia"
"6410",2020-04-13,23,3,"Estonia"
"6411",2020-04-14,41,3,"Estonia"
"6412",2020-04-15,27,4,"Estonia"
"6413",2020-04-16,34,1,"Estonia"
"6414",2020-04-17,25,2,"Estonia"
"6415",2020-04-18,53,0,"Estonia"
"6416",2020-04-19,16,2,"Estonia"
"6417",2020-04-20,7,0,"Estonia"
"6418",2020-04-21,17,3,"Estonia"
"6419",2020-04-22,7,1,"Estonia"
"6420",2020-04-23,33,1,"Estonia"
"6421",2020-04-24,13,1,"Estonia"
"6422",2020-04-25,30,0,"Estonia"
"6423",2020-04-26,8,3,"Estonia"
"6424",2020-04-27,4,1,"Estonia"
"6425",2020-04-28,13,0,"Estonia"
"6426",2020-04-29,6,0,"Estonia"
"6427",2020-04-30,23,2,"Estonia"
"6428",2020-05-01,5,0,"Estonia"
"6429",2020-05-02,5,1,"Estonia"
"6430",2020-05-03,1,2,"Estonia"
"6431",2020-05-04,3,0,"Estonia"
"6432",2020-05-05,8,0,"Estonia"
"6433",2020-05-06,2,0,"Estonia"
"6434",2020-05-07,7,1,"Estonia"
"6435",2020-05-08,5,0,"Estonia"
"6436",2020-05-09,8,4,"Estonia"
"6437",2020-05-10,6,0,"Estonia"
"6438",2020-05-11,2,1,"Estonia"
"6439",2020-01-22,0,0,"Eswatini"
"6440",2020-01-23,0,0,"Eswatini"
"6441",2020-01-24,0,0,"Eswatini"
"6442",2020-01-25,0,0,"Eswatini"
"6443",2020-01-26,0,0,"Eswatini"
"6444",2020-01-27,0,0,"Eswatini"
"6445",2020-01-28,0,0,"Eswatini"
"6446",2020-01-29,0,0,"Eswatini"
"6447",2020-01-30,0,0,"Eswatini"
"6448",2020-01-31,0,0,"Eswatini"
"6449",2020-02-01,0,0,"Eswatini"
"6450",2020-02-02,0,0,"Eswatini"
"6451",2020-02-03,0,0,"Eswatini"
"6452",2020-02-04,0,0,"Eswatini"
"6453",2020-02-05,0,0,"Eswatini"
"6454",2020-02-06,0,0,"Eswatini"
"6455",2020-02-07,0,0,"Eswatini"
"6456",2020-02-08,0,0,"Eswatini"
"6457",2020-02-09,0,0,"Eswatini"
"6458",2020-02-10,0,0,"Eswatini"
"6459",2020-02-11,0,0,"Eswatini"
"6460",2020-02-12,0,0,"Eswatini"
"6461",2020-02-13,0,0,"Eswatini"
"6462",2020-02-14,0,0,"Eswatini"
"6463",2020-02-15,0,0,"Eswatini"
"6464",2020-02-16,0,0,"Eswatini"
"6465",2020-02-17,0,0,"Eswatini"
"6466",2020-02-18,0,0,"Eswatini"
"6467",2020-02-19,0,0,"Eswatini"
"6468",2020-02-20,0,0,"Eswatini"
"6469",2020-02-21,0,0,"Eswatini"
"6470",2020-02-22,0,0,"Eswatini"
"6471",2020-02-23,0,0,"Eswatini"
"6472",2020-02-24,0,0,"Eswatini"
"6473",2020-02-25,0,0,"Eswatini"
"6474",2020-02-26,0,0,"Eswatini"
"6475",2020-02-27,0,0,"Eswatini"
"6476",2020-02-28,0,0,"Eswatini"
"6477",2020-02-29,0,0,"Eswatini"
"6478",2020-03-01,0,0,"Eswatini"
"6479",2020-03-02,0,0,"Eswatini"
"6480",2020-03-03,0,0,"Eswatini"
"6481",2020-03-04,0,0,"Eswatini"
"6482",2020-03-05,0,0,"Eswatini"
"6483",2020-03-06,0,0,"Eswatini"
"6484",2020-03-07,0,0,"Eswatini"
"6485",2020-03-08,0,0,"Eswatini"
"6486",2020-03-09,0,0,"Eswatini"
"6487",2020-03-10,0,0,"Eswatini"
"6488",2020-03-11,0,0,"Eswatini"
"6489",2020-03-12,0,0,"Eswatini"
"6490",2020-03-13,0,0,"Eswatini"
"6491",2020-03-14,1,0,"Eswatini"
"6492",2020-03-15,0,0,"Eswatini"
"6493",2020-03-16,0,0,"Eswatini"
"6494",2020-03-17,0,0,"Eswatini"
"6495",2020-03-18,0,0,"Eswatini"
"6496",2020-03-19,0,0,"Eswatini"
"6497",2020-03-20,0,0,"Eswatini"
